global_step,episode,episode_reward,episode_len,success,collision,mean_dist,final_dist
404218,3405,35.846944,89,1,0,3.585395,0.464511
404372,3406,39.170215,154,1,0,5.616586,0.463991
404467,3407,35.421670,95,1,0,3.937835,0.440098
404538,3408,33.030572,71,1,0,2.917590,0.464767
404591,3409,25.519753,53,1,0,1.990374,0.489611
404612,3410,-20.149279,21,0,1,5.453266,5.150357
404708,3411,23.322458,96,1,0,3.146776,0.477829
404826,3412,28.209407,118,1,0,4.251752,0.466439
404915,3413,34.632915,89,1,0,3.742894,0.499631
405004,3414,31.842151,89,1,0,3.555438,0.461118
405059,3415,35.130534,55,1,0,2.515320,0.493572
405185,3416,37.395672,126,1,0,5.137550,0.465750
405270,3417,37.663053,85,1,0,3.625915,0.478109
405324,3418,33.415227,54,1,0,2.269125,0.441684
405420,3419,37.496202,96,1,0,3.929799,0.441450
405546,3420,29.546179,126,1,0,4.622983,0.473001
405716,3421,23.932820,170,1,0,5.157554,0.499101
405862,3422,42.924691,146,1,0,5.864291,0.466537
405973,3423,32.799834,111,1,0,3.924978,0.453166
406022,3424,-25.000463,49,0,1,5.746532,5.632562
406126,3425,32.613458,104,1,0,4.170974,0.498647
406229,3426,37.480540,103,1,0,4.205043,0.479488
406401,3427,41.159035,172,1,0,6.644368,0.449514
406477,3428,35.981359,76,1,0,2.997800,0.463663
406581,3429,36.601179,104,1,0,4.305684,0.430031
406608,3430,-19.904221,27,0,1,16.831333,16.248458
406627,3431,-18.049590,19,0,1,14.823462,14.465829
406827,3432,32.736832,200,1,0,7.119161,0.481212
406973,3433,31.056255,146,1,0,5.256770,0.491894
407004,3434,-18.474979,31,0,1,7.752791,6.922696
407010,3435,-17.055294,6,0,1,10.692344,10.799757
407159,3436,39.064109,149,1,0,5.686751,0.497328
407208,3437,25.421808,49,1,0,1.666539,0.457990
407293,3438,35.041610,85,1,0,3.589274,0.491499
407393,3439,31.794505,100,1,0,3.743001,0.494806
407676,3440,4.744085,283,1,0,4.110663,0.462345
407685,3441,-16.013136,9,0,1,6.620542,6.672445
407724,3442,32.564302,39,1,0,1.804374,0.478210
407895,3443,40.904538,171,1,0,6.679246,0.480201
407966,3444,35.227024,71,1,0,3.075531,0.452188
408201,3445,23.799728,235,1,0,6.304757,0.489071
408317,3446,-29.201748,116,0,1,4.634980,3.533379
408358,3447,30.850383,41,1,0,1.910574,0.431308
408417,3448,34.038005,59,1,0,2.644524,0.436478
408473,3449,31.791420,56,1,0,2.437990,0.453911
408525,3450,31.140719,52,1,0,2.342179,0.495872
408719,3451,-18.370150,194,0,1,5.522491,2.282534
408851,3452,35.186111,132,1,0,4.952416,0.499399
408966,3453,25.064159,115,1,0,3.308932,0.434748
409057,3454,27.972835,91,1,0,3.226138,0.454520
409126,3455,31.337398,69,1,0,2.866810,0.471681
409204,3456,36.949838,78,1,0,3.318265,0.466174
409284,3457,33.175821,80,1,0,3.414025,0.487011
409413,3458,34.411255,129,1,0,4.663080,0.478307
409616,3459,39.134229,203,1,0,7.514747,0.494552
409697,3460,36.456981,81,1,0,3.337375,0.498685
409821,3461,33.037275,124,1,0,4.823003,0.455883
409917,3462,33.725543,96,1,0,3.835153,0.472639
410110,3463,46.058534,193,1,0,7.489707,0.465267
410232,3464,40.806712,122,1,0,4.975925,0.499507
410314,3465,34.352057,82,1,0,3.469538,0.452094
410384,3466,32.336149,70,1,0,2.936433,0.481360
410444,3467,34.376301,60,1,0,2.763403,0.457588
410471,3468,-17.517882,27,0,1,7.457274,6.606482
410561,3469,-25.783452,90,0,1,3.098441,2.567902
410739,3470,38.644187,178,1,0,6.899836,0.495675
410963,3471,7.936107,224,1,0,4.284028,0.489525
410981,3472,-18.043516,18,0,1,15.645821,15.280439
411064,3473,-23.087419,83,0,1,2.513295,0.975513
411108,3474,30.863906,44,1,0,1.842291,0.468479
411174,3475,32.927687,66,1,0,2.912512,0.487526
411237,3476,35.141827,63,1,0,2.812724,0.465123
411243,3477,-16.578522,6,0,1,6.672783,6.717726
411481,3478,26.614670,238,1,0,6.274184,0.461688
411672,3479,38.336365,191,1,0,7.591886,0.476333
411808,3480,26.772340,136,1,0,4.649743,0.463849
411844,3481,33.469877,36,1,0,1.876895,0.474896
411967,3482,32.494077,123,1,0,4.252598,0.482905
412058,3483,31.376728,91,1,0,3.435887,0.480909
412066,3484,-16.168277,8,0,1,8.982729,8.841061
412120,3485,32.300301,54,1,0,2.424655,0.473909
412239,3486,21.826908,119,1,0,3.327850,0.498389
412336,3487,30.526841,97,1,0,3.864024,0.494570
412452,3488,34.869504,116,1,0,4.322288,0.491595
412459,3489,-15.819668,7,0,1,15.996645,15.756037
412572,3490,32.344076,113,1,0,4.084819,0.499071
412838,3491,7.597252,266,1,0,4.146345,0.454020
412873,3492,31.611503,35,1,0,1.688307,0.430777
412955,3493,32.563177,82,1,0,3.226890,0.454818
413001,3494,30.614741,46,1,0,2.035113,0.449814
413110,3495,-26.803190,109,0,1,2.812810,2.042611
413264,3496,29.856967,154,1,0,5.344990,0.488742
413481,3497,39.612133,217,1,0,7.866670,0.487490
413531,3498,26.337550,50,1,0,1.807920,0.425128
413554,3499,-17.992055,23,0,1,15.414272,14.769085
413598,3500,26.245686,44,1,0,1.726198,0.433902
413696,3501,38.734310,98,1,0,4.016325,0.490168
413820,3502,41.904901,124,1,0,5.242353,0.494135
413920,3503,30.182216,100,1,0,3.875424,0.482731
414090,3504,40.113043,170,1,0,6.812982,0.441179
414292,3505,36.042296,202,1,0,7.508769,0.490449
414336,3506,31.546361,44,1,0,2.077744,0.438881
414392,3507,30.993363,56,1,0,2.380338,0.455995
414472,3508,30.965154,80,1,0,3.168626,0.426849
414709,3509,5.244341,237,1,0,3.965788,0.463457
414863,3510,28.521076,154,1,0,4.260296,0.461686
414889,3511,30.572038,26,1,0,1.409819,0.435929
414941,3512,30.239215,52,1,0,2.311103,0.489511
415204,3513,23.694280,263,1,0,6.839341,0.485664
415329,3514,33.615295,125,1,0,4.981991,0.491820
415425,3515,34.019929,96,1,0,3.480661,0.464715
415631,3516,38.973109,206,1,0,7.614370,0.483905
415705,3517,29.132520,74,1,0,2.782969,0.445785
415711,3518,-16.748997,6,0,1,9.363394,9.422102
415780,3519,31.252406,69,1,0,2.904013,0.480319
415883,3520,28.447470,103,1,0,3.671477,0.496048
416108,3521,-38.669830,225,0,1,3.197061,1.746336
416219,3522,39.495777,111,1,0,4.399385,0.469086
416236,3523,-18.630731,17,0,1,6.000196,5.774201
416431,3524,44.766258,195,1,0,7.393169,0.461346
416499,3525,32.984565,68,1,0,2.984793,0.448535
416637,3526,35.199865,138,1,0,5.302708,0.493091
416762,3527,33.483770,125,1,0,4.613364,0.457336
416872,3528,37.580710,110,1,0,4.502175,0.447541
416976,3529,32.479153,104,1,0,3.997892,0.490670
417085,3530,34.575779,109,1,0,4.513167,0.424745
417146,3531,35.389901,61,1,0,2.639240,0.491023
417211,3532,34.255766,65,1,0,2.796644,0.451585
417289,3533,26.258740,78,1,0,2.189686,0.483066
417374,3534,30.715126,85,1,0,3.404984,0.491074
417395,3535,-19.574536,21,0,1,6.190570,5.878803
417474,3536,31.470257,79,1,0,3.110036,0.449506
417495,3537,-18.349478,21,0,1,11.531497,11.235359
417554,3538,28.161034,59,1,0,2.276637,0.481026
417647,3539,31.332891,93,1,0,3.701796,0.448614
417727,3540,32.526542,80,1,0,3.395635,0.499716
417805,3541,32.281089,78,1,0,3.024431,0.473571
417812,3542,-15.585584,7,0,1,10.016249,9.774859
417973,3543,-47.875201,161,0,1,3.134325,2.811608
418075,3544,32.550084,102,1,0,4.075613,0.428748
418227,3545,41.028317,152,1,0,5.956542,0.426098
418450,3546,49.002127,223,1,0,8.502647,0.480615
418613,3547,34.974758,163,1,0,5.891386,0.479792
418621,3548,-15.517703,8,0,1,8.892324,8.645315
418722,3549,29.779389,101,1,0,3.855613,0.490602
418845,3550,25.716361,123,1,0,3.352760,0.453749
418994,3551,39.843416,149,1,0,6.004848,0.443889
419056,3552,32.747961,62,1,0,2.425330,0.489679
419556,3553,-25.066990,500,0,0,5.634008,5.645772
419602,3554,28.490377,46,1,0,2.049706,0.489378
419635,3555,-16.544484,33,0,1,1.568068,0.835180
419661,3556,30.464848,26,1,0,1.374018,0.445731
419790,3557,41.085720,129,1,0,5.310294,0.450884
419911,3558,40.833275,121,1,0,4.992011,0.452801
420101,3559,35.390352,190,1,0,6.674500,0.472153
420198,3560,28.218320,97,1,0,2.718474,0.486730
420505,3561,0.344078,307,1,0,2.443577,0.457290
420655,3562,18.084462,150,1,0,3.532197,0.447584
420781,3563,34.599624,126,1,0,4.817219,0.482984
420855,3564,31.802292,74,1,0,2.404330,0.464059
420980,3565,30.732450,125,1,0,4.421191,0.460668
421040,3566,34.403066,60,1,0,2.698802,0.426915
421267,3567,44.776270,227,1,0,8.751425,0.499319
421303,3568,33.574808,36,1,0,1.834062,0.444796
421431,3569,-17.308812,128,0,1,3.958637,0.974704
421576,3570,28.117753,145,1,0,3.930202,0.484007
421706,3571,39.290350,130,1,0,4.959045,0.437193
421799,3572,33.661894,93,1,0,3.852271,0.448898
421911,3573,36.493856,112,1,0,4.119390,0.432835
421918,3574,-15.864918,7,0,1,10.930579,10.741583
422064,3575,39.793533,146,1,0,5.920996,0.481662
422255,3576,39.627266,191,1,0,6.986231,0.468311
422385,3577,38.524621,130,1,0,5.191335,0.470607
422389,3578,-16.663987,4,0,1,17.511049,17.556397
422512,3579,22.902288,123,1,0,3.826279,0.457507
422737,3580,23.045961,225,1,0,6.282213,0.476250
422791,3581,31.505952,54,1,0,2.417499,0.467796
422884,3582,25.455320,93,1,0,2.987633,0.477907
423042,3583,43.170262,158,1,0,6.045238,0.450228
423233,3584,14.966852,191,1,0,4.274946,0.474955
423309,3585,31.689249,76,1,0,3.118034,0.455379
423334,3586,-18.492347,25,0,1,4.845460,4.638836
423443,3587,35.417251,109,1,0,4.208911,0.455934
423583,3588,41.749054,140,1,0,5.568405,0.495607
423783,3589,35.563910,200,1,0,6.920157,0.431795
423851,3590,37.179729,68,1,0,3.019133,0.444431
423924,3591,36.472629,73,1,0,3.222514,0.488767
424049,3592,35.567846,125,1,0,4.781200,0.449669
424213,3593,42.260887,164,1,0,6.338832,0.458268
424253,3594,31.362498,40,1,0,1.939096,0.480358
424417,3595,13.073442,164,1,0,2.525241,0.499244
424422,3596,-16.115015,5,0,1,14.139155,14.196079
424589,3597,35.757958,167,1,0,6.063736,0.492488
424747,3598,38.646604,158,1,0,6.026199,0.461954
424985,3599,42.357896,238,1,0,8.482753,0.421017
425039,3600,33.488377,54,1,0,2.449271,0.433410
425127,3601,32.538779,88,1,0,3.447583,0.493609
425246,3602,31.731383,119,1,0,4.392872,0.465498
425307,3603,32.345021,61,1,0,2.689245,0.442570
425428,3604,37.727226,121,1,0,4.887523,0.484539
425453,3605,31.292950,25,1,0,1.376632,0.469395
425625,3606,39.835298,172,1,0,6.797250,0.458613
425768,3607,38.090759,143,1,0,5.673345,0.440066
425832,3608,34.422856,64,1,0,2.630751,0.458611
425923,3609,25.385828,91,1,0,3.113740,0.457509
426098,3610,36.992626,175,1,0,6.240049,0.490408
426259,3611,38.146407,161,1,0,6.287331,0.488667
426676,3612,-42.821872,417,0,1,4.561472,2.294014
426727,3613,27.183327,51,1,0,1.916184,0.490801
426783,3614,31.771339,56,1,0,2.345591,0.434402
426853,3615,-34.116433,70,0,1,5.684933,5.625223
426933,3616,33.414621,80,1,0,3.218227,0.434980
426963,3617,32.406337,30,1,0,1.565897,0.469703
427041,3618,31.462213,78,1,0,2.928246,0.496167
427162,3619,34.430088,121,1,0,4.877749,0.438079
427229,3620,32.169068,67,1,0,2.424199,0.488331
427311,3621,36.474166,82,1,0,3.495806,0.464499
427368,3622,31.820883,57,1,0,2.639480,0.488634
427404,3623,28.387471,36,1,0,1.513502,0.448440
427611,3624,27.579033,207,1,0,6.222605,0.495709
427732,3625,35.190638,121,1,0,4.679859,0.431975
427781,3626,34.644307,49,1,0,2.345130,0.466323
427904,3627,40.312254,123,1,0,4.951229,0.489027
427997,3628,31.928565,93,1,0,3.402075,0.478229
428497,3629,-89.582614,500,0,0,8.160057,8.187589
428759,3630,40.355243,262,1,0,9.330127,0.455240
428825,3631,31.215269,66,1,0,2.863317,0.479182
428975,3632,41.884691,150,1,0,5.912011,0.485203
429009,3633,28.551286,34,1,0,1.560643,0.495491
429153,3634,39.514123,144,1,0,5.553473,0.471537
429325,3635,38.286919,172,1,0,6.606240,0.499371
429375,3636,31.546759,50,1,0,2.155651,0.450530
429400,3637,-18.681624,25,0,1,4.764358,4.359012
429499,3638,38.698297,99,1,0,4.069553,0.469666
429534,3639,31.016916,35,1,0,1.697186,0.458596
429638,3640,37.877322,104,1,0,4.279637,0.435234
429766,3641,35.307095,128,1,0,4.781943,0.469797
429957,3642,27.153955,191,1,0,4.463448,0.446512
430032,3643,29.921914,75,1,0,3.026261,0.450607
430209,3644,40.289949,177,1,0,6.314559,0.469709
430236,3645,-19.383511,27,0,1,2.931472,2.711168
430261,3646,31.224591,25,1,0,1.384444,0.435826
430374,3647,35.348762,113,1,0,4.555076,0.494254
430485,3648,36.151437,111,1,0,4.487651,0.481052
430563,3649,31.807256,78,1,0,3.152180,0.450022
430628,3650,32.953539,65,1,0,2.836919,0.471679
430852,3651,47.784630,224,1,0,8.451504,0.426006
430990,3652,18.383387,138,1,0,2.895798,0.450576
431068,3653,36.401408,78,1,0,3.395365,0.495047
431138,3654,31.715259,70,1,0,2.484905,0.492620
431241,3655,37.200621,103,1,0,4.179187,0.488704
431496,3656,34.570142,255,1,0,8.520311,0.458368
431562,3657,32.712652,66,1,0,2.300898,0.469377
431730,3658,-2.106928,168,0,1,7.135526,0.916813
431883,3659,35.594741,153,1,0,5.579243,0.463101
431976,3660,30.797306,93,1,0,3.755036,0.453842
432200,3661,-39.007043,224,0,1,4.185946,2.725296
432265,3662,36.216594,65,1,0,2.903062,0.462054
432397,3663,41.978693,132,1,0,5.543323,0.492984
432533,3664,31.648442,136,1,0,4.949507,0.433497
432769,3665,40.485860,236,1,0,8.149516,0.434265
432804,3666,-24.269497,35,0,1,4.777342,4.533271
432879,3667,25.227598,75,1,0,2.846497,0.451651
432997,3668,34.547016,118,1,0,4.824203,0.444891
433207,3669,42.032221,210,1,0,8.110168,0.495727
433390,3670,45.714309,183,1,0,7.005188,0.458195
433444,3671,29.108979,54,1,0,2.285995,0.439754
433566,3672,34.693457,122,1,0,4.611271,0.432140
433812,3673,39.938135,246,1,0,9.029109,0.428274
433840,3674,-19.289216,28,0,1,5.837431,5.478998
434082,3675,33.396950,242,1,0,7.775843,0.487303
434251,3676,38.855856,169,1,0,6.402150,0.452401
434299,3677,34.147470,48,1,0,2.221534,0.424815
434362,3678,33.444518,63,1,0,2.745478,0.454813
434452,3679,35.155055,90,1,0,3.810140,0.477218
434952,3680,-55.094377,500,0,0,2.968730,2.678484
435082,3681,25.110541,130,1,0,3.242294,0.480462
435275,3682,37.848423,193,1,0,5.996799,0.465956
435404,3683,31.630419,129,1,0,3.515130,0.432476
435622,3684,36.413343,218,1,0,8.133430,0.476138
435723,3685,36.163459,101,1,0,4.120352,0.465626
435868,3686,35.304800,145,1,0,5.681723,0.445350
435923,3687,34.621097,55,1,0,2.419790,0.463882
435928,3688,-16.240457,5,0,1,6.690684,6.754172
436019,3689,26.470559,91,1,0,3.132717,0.448904
436203,3690,43.055155,184,1,0,6.633914,0.492836
436243,3691,27.059427,40,1,0,1.641796,0.428502
436443,3692,39.438998,200,1,0,7.200639,0.476731
436635,3693,42.080380,192,1,0,7.327745,0.452032
436857,3694,21.771909,222,1,0,5.662032,0.467650
436988,3695,41.416060,131,1,0,5.232146,0.465141
437109,3696,18.207491,121,1,0,2.403121,0.449983
437146,3697,30.521294,37,1,0,1.779755,0.479523
437306,3698,33.927565,160,1,0,5.250773,0.451613
437439,3699,34.187889,133,1,0,4.790176,0.455341
437604,3700,19.063300,165,1,0,4.308753,0.447944
437726,3701,37.963547,122,1,0,4.857868,0.444792
437779,3702,28.928221,53,1,0,2.237272,0.472068
437848,3703,37.753431,69,1,0,3.010331,0.444339
437864,3704,-16.664167,16,0,1,14.795953,14.427144
437890,3705,-21.239099,26,0,1,6.129299,5.886291
438013,3706,24.784794,123,1,0,3.326214,0.463784
438091,3707,18.799075,78,1,0,1.716119,0.451344
438165,3708,36.318434,74,1,0,3.088179,0.482129
438289,3709,39.071873,124,1,0,4.827785,0.457487
438414,3710,36.791266,125,1,0,4.897864,0.477244
438553,3711,-29.786853,139,0,1,3.219234,3.022778
438751,3712,40.932331,198,1,0,7.808176,0.463217
438883,3713,34.022335,132,1,0,5.150877,0.497841
438895,3714,-16.607921,12,0,1,7.174747,6.976330
439001,3715,38.129312,106,1,0,4.350276,0.494672
439095,3716,21.199159,94,1,0,2.219108,0.458348
439266,3717,30.089200,171,1,0,5.809511,0.451596
439371,3718,30.063669,105,1,0,3.950326,0.458252
439458,3719,37.069599,87,1,0,3.752687,0.497368
439586,3720,-21.865317,128,0,1,3.784908,1.589986
439701,3721,33.148517,115,1,0,4.256684,0.479551
439725,3722,31.901872,24,1,0,1.367576,0.481077
439890,3723,40.086508,165,1,0,6.409636,0.446732
440099,3724,39.958117,209,1,0,7.268770,0.440790
440170,3725,23.929022,71,1,0,2.472797,0.484908
440236,3726,34.690865,66,1,0,2.822694,0.437213
440429,3727,39.506753,193,1,0,6.934105,0.467116
440546,3728,38.557404,117,1,0,4.823613,0.484103
440601,3729,30.554155,55,1,0,2.367678,0.469306
440768,3730,42.184933,167,1,0,6.521521,0.467322
440955,3731,20.224318,187,1,0,3.484416,0.461581
441183,3732,43.995681,228,1,0,8.739158,0.475945
441190,3733,-16.281256,7,0,1,8.506235,8.399705
441208,3734,-18.010356,18,0,1,7.728292,7.446780
441289,3735,31.372184,81,1,0,3.401492,0.445464
441427,3736,39.068328,138,1,0,5.347353,0.471840
441437,3737,-16.152256,10,0,1,12.516845,12.354455
441629,3738,38.571777,192,1,0,6.814814,0.463769
441735,3739,-29.055609,106,0,1,2.535486,1.759415
441877,3740,34.471484,142,1,0,4.858131,0.497785
441914,3741,27.349464,37,1,0,1.609935,0.472080
441995,3742,33.068665,81,1,0,3.242204,0.460314
442145,3743,42.907268,150,1,0,6.137485,0.466612
442255,3744,34.719779,110,1,0,4.545070,0.492552
442385,3745,40.070514,130,1,0,4.959324,0.427379
442530,3746,39.491739,145,1,0,5.691247,0.458836
442654,3747,33.932141,124,1,0,4.660551,0.478470
442893,3748,38.848112,239,1,0,8.279817,0.479023
442912,3749,-19.283259,19,0,1,2.327005,2.253777
442945,3750,28.404903,33,1,0,1.593812,0.475841
443005,3751,32.187812,60,1,0,2.676697,0.481367
443259,3752,42.640632,254,1,0,9.302628,0.445295
443270,3753,-20.773433,11,0,1,6.228640,6.290169
443355,3754,28.897141,85,1,0,3.008455,0.492824
443528,3755,39.877508,173,1,0,6.375961,0.480399
443812,3756,7.374307,284,1,0,5.440836,0.483099
443966,3757,29.113112,154,1,0,4.621420,0.484190
444032,3758,34.813829,66,1,0,2.722794,0.496738
444248,3759,47.376910,216,1,0,8.060352,0.498289
444342,3760,-28.493206,94,0,1,3.067595,2.864650
444490,3761,32.740491,148,1,0,5.008245,0.441528
444756,3762,24.445295,266,1,0,5.605238,0.432855
444807,3763,32.163501,51,1,0,2.338427,0.440883
445040,3764,33.572338,233,1,0,8.235698,0.456350
445254,3765,22.806890,214,1,0,5.571988,0.447712
445320,3766,35.446952,66,1,0,2.928559,0.444707
445511,3767,40.792263,191,1,0,7.499316,0.476076
445598,3768,35.942820,87,1,0,3.664051,0.498222
445785,3769,36.164402,187,1,0,5.912748,0.489912
445851,3770,32.019741,66,1,0,2.838867,0.445085
445940,3771,-25.448617,89,0,1,4.097756,3.737249
445979,3772,33.203303,39,1,0,1.948062,0.473446
446061,3773,24.925920,82,1,0,2.697469,0.452693
446165,3774,32.324279,104,1,0,4.104093,0.448283
446334,3775,21.509624,169,1,0,3.594255,0.494147
446499,3776,25.352435,165,1,0,4.862913,0.455218
446766,3777,38.382061,267,1,0,9.011227,0.430996
447172,3778,-113.992300,406,0,1,1.251027,1.013788
447434,3779,39.520937,262,1,0,9.003869,0.487091
447506,3780,36.039811,72,1,0,2.951902,0.434068
447565,3781,26.872207,59,1,0,2.339517,0.471333
447610,3782,27.798099,45,1,0,1.716652,0.431460
447752,3783,34.564683,142,1,0,5.360770,0.429696
447853,3784,36.138460,101,1,0,4.215892,0.425429
448044,3785,41.476877,191,1,0,6.787332,0.439183
448139,3786,25.222759,95,1,0,3.337679,0.481617
448270,3787,38.058834,131,1,0,5.148060,0.465312
448429,3788,40.094358,159,1,0,6.068808,0.484552
448495,3789,28.448558,66,1,0,2.705633,0.482615
448547,3790,35.109470,52,1,0,2.408316,0.464771
448661,3791,17.716262,114,1,0,2.332481,0.435521
448833,3792,39.761559,172,1,0,6.401529,0.426429
448870,3793,30.486085,37,1,0,1.808242,0.474616
448906,3794,30.666548,36,1,0,1.778617,0.495429
449137,3795,44.423973,231,1,0,8.632563,0.479431
449225,3796,38.326998,88,1,0,3.848511,0.432891
449231,3797,-16.519842,6,0,1,7.334357,7.384765
449269,3798,30.858823,38,1,0,1.837144,0.450375
449357,3799,32.177726,88,1,0,3.651364,0.442413
449437,3800,29.051804,80,1,0,3.183294,0.466725
449496,3801,33.633787,59,1,0,2.534037,0.495752
449692,3802,35.846799,196,1,0,6.936919,0.490500
449781,3803,29.829664,89,1,0,3.016900,0.456840
449789,3804,-16.301998,8,0,1,7.188786,6.996453
449841,3805,28.087409,52,1,0,2.172038,0.473816
449948,3806,36.956550,107,1,0,4.478947,0.498231
450175,3807,23.193008,227,1,0,5.071363,0.492814
450316,3808,37.101201,141,1,0,5.505838,0.425725
450521,3809,39.639069,205,1,0,7.531820,0.449379
450531,3810,-17.599422,10,0,1,12.698768,12.735550
450622,3811,26.996560,91,1,0,3.131111,0.455912
450633,3812,-16.704441,11,0,1,12.750676,12.594554
450746,3813,20.691208,113,1,0,3.277242,0.490138
450930,3814,35.864755,184,1,0,6.952312,0.452310
451042,3815,26.718655,112,1,0,3.396957,0.489230
451092,3816,33.596773,50,1,0,2.358949,0.450399
451210,3817,35.121413,118,1,0,4.269524,0.471907
451381,3818,29.571372,171,1,0,6.458775,0.461773
451458,3819,34.085490,77,1,0,3.216553,0.433284
451597,3820,38.840459,139,1,0,4.902578,0.456711
451653,3821,30.127363,56,1,0,2.426192,0.485446
451692,3822,32.280471,39,1,0,1.843443,0.467224
451740,3823,28.927480,48,1,0,1.841071,0.475114
451872,3824,41.200025,132,1,0,5.321229,0.459957
451887,3825,-17.656793,15,0,1,4.295476,4.210378
452022,3826,40.201436,135,1,0,5.540897,0.450753
452186,3827,38.885185,164,1,0,6.486249,0.444914
452421,3828,37.156102,235,1,0,6.868935,0.499250
452450,3829,29.829641,29,1,0,1.455501,0.463849
452485,3830,30.995673,35,1,0,1.704987,0.434910
452663,3831,32.847988,178,1,0,4.866999,0.444306
452674,3832,-16.702427,11,0,1,6.407077,6.093254
452849,3833,38.078668,175,1,0,6.047600,0.490951
452895,3834,31.639561,46,1,0,2.100860,0.466318
452957,3835,34.842508,62,1,0,2.781950,0.477205
453190,3836,34.455594,233,1,0,6.628552,0.451018
453446,3837,40.956126,256,1,0,9.259578,0.457492
453614,3838,41.608610,168,1,0,6.708669,0.475406
453710,3839,29.638279,96,1,0,3.825119,0.433286
453860,3840,30.968595,150,1,0,5.241782,0.475645
453933,3841,27.086623,73,1,0,2.956525,0.466899
454021,3842,35.456911,88,1,0,3.681751,0.448965
454134,3843,35.374283,113,1,0,4.090750,0.452677
454209,3844,36.584271,75,1,0,3.304247,0.429009
454369,3845,-14.637154,160,0,1,4.587540,0.914168
454388,3846,-19.393557,19,0,1,6.135768,5.866888
454523,3847,38.364891,135,1,0,5.317967,0.458038
454787,3848,34.359128,264,1,0,6.798313,0.477602
455001,3849,35.669441,214,1,0,7.764585,0.484333
455089,3850,34.235706,88,1,0,3.743163,0.482615
455196,3851,33.739402,107,1,0,4.207732,0.495710
455313,3852,31.854408,117,1,0,3.600827,0.482381
455526,3853,40.630808,213,1,0,7.344268,0.450780
455605,3854,28.141659,79,1,0,2.911717,0.488711
455795,3855,37.497081,190,1,0,6.735261,0.492266
455879,3856,-29.232422,84,0,1,2.397394,1.991310
456031,3857,43.853364,152,1,0,6.064949,0.481360
456162,3858,18.726645,131,1,0,3.341566,0.495276
456263,3859,30.460559,101,1,0,3.866926,0.456765
456379,3860,33.168649,116,1,0,4.387802,0.491058
456437,3861,30.029600,58,1,0,2.410522,0.432464
456444,3862,-15.531937,7,0,1,8.115383,7.900097
456522,3863,33.738422,78,1,0,3.299080,0.474631
456547,3864,30.413157,25,1,0,1.382006,0.460299
456637,3865,36.321254,90,1,0,3.732457,0.451916
456707,3866,33.671582,70,1,0,3.026724,0.454824
456760,3867,33.713211,53,1,0,2.020642,0.479840
456770,3868,-16.171313,10,0,1,11.243368,11.027526
456958,3869,39.937846,188,1,0,6.652549,0.459810
456985,3870,-17.408077,27,0,1,5.737195,4.884170
456996,3871,-16.426405,11,0,1,8.896979,8.629610
457088,3872,24.064253,92,1,0,3.157183,0.484081
457182,3873,26.129777,94,1,0,3.363098,0.445422
457222,3874,32.520562,40,1,0,1.943551,0.498042
457278,3875,34.111519,56,1,0,2.584682,0.482207
457778,3876,-86.962168,500,0,0,8.533063,8.648620
457903,3877,39.350969,125,1,0,4.940652,0.456327
457984,3878,25.983132,81,1,0,2.849241,0.471100
458069,3879,37.319311,85,1,0,3.429570,0.461916
458304,3880,41.998215,235,1,0,8.220890,0.455899
458367,3881,-11.718427,63,0,1,3.893669,1.555364
458420,3882,34.101301,53,1,0,2.079664,0.438429
458509,3883,32.534073,89,1,0,3.430784,0.474688
458576,3884,29.640335,67,1,0,2.684075,0.425529
458818,3885,42.035626,242,1,0,8.829970,0.466010
458923,3886,34.654016,105,1,0,4.243212,0.491017
458939,3887,-18.346125,16,0,1,6.000124,5.764994
459196,3888,17.855480,257,1,0,4.987363,0.445137
459203,3889,-16.837004,7,0,1,6.693258,6.737572
459229,3890,30.561567,26,1,0,1.411741,0.443408
459398,3891,39.906237,169,1,0,5.956620,0.468007
459414,3892,-18.007050,16,0,1,15.917727,15.607924
459488,3893,31.341195,74,1,0,2.475121,0.448191
459534,3894,34.333173,46,1,0,2.202823,0.449838
459745,3895,27.776913,211,1,0,5.929923,0.479321
459815,3896,35.483546,70,1,0,3.064909,0.430045
459887,3897,-22.807008,72,0,1,3.330287,2.359365
459975,3898,26.514219,88,1,0,3.156808,0.495471
460026,3899,33.988131,51,1,0,2.358806,0.474409
460161,3900,40.137188,135,1,0,5.426224,0.434725
460223,3901,32.565905,62,1,0,2.692665,0.445872
460342,3902,38.347210,119,1,0,4.802098,0.480825
460409,3903,34.592995,67,1,0,2.931758,0.453347
460561,3904,41.179840,152,1,0,6.209374,0.467552
460800,3905,25.936276,239,1,0,4.974735,0.487793
460908,3906,39.494267,108,1,0,4.366051,0.447986
460963,3907,-20.811483,55,0,1,3.186246,3.020839
461222,3908,40.859021,259,1,0,9.394374,0.492505
461271,3909,26.862923,49,1,0,1.833811,0.446375
461296,3910,31.622380,25,1,0,1.364777,0.454744
461410,3911,27.992447,114,1,0,3.954936,0.449974
461476,3912,26.265452,66,1,0,2.593975,0.441308
461533,3913,33.711446,57,1,0,2.589201,0.493491
461619,3914,35.362824,86,1,0,3.571582,0.451302
461752,3915,32.701427,133,1,0,5.114174,0.451807
461866,3916,27.952847,114,1,0,3.930262,0.444094
461949,3917,25.497852,83,1,0,2.374552,0.475918
462005,3918,28.955502,56,1,0,2.287438,0.481011
