#{"t_start": 1773980391.1478367, "env_id": "None"}
r,l,t
35.757958,167,50831.499674
38.646604,158,50849.611126
42.357896,238,50875.72876
33.488377,54,50883.436332
32.538779,88,50894.544461
31.731383,119,50908.753302
32.345021,61,50917.160646
37.727226,121,50931.572128
31.29295,25,50936.375899
39.835298,172,50955.889092
38.090759,143,50972.500635
34.422856,64,50981.20624
25.385828,91,50992.615821
36.992626,175,51012.430721
38.146407,161,51030.843945
-42.821872,417,51074.872192
27.183327,51,51082.278219
31.771339,56,51090.18512
-34.116433,70,51099.492146
33.414621,80,51109.799714
32.406337,30,51115.103238
31.462213,78,51125.208957
34.430088,121,51139.618471
32.169068,67,51148.623344
36.474166,82,51159.130836
31.820883,57,51167.437595
28.387471,36,51173.340973
27.579033,207,51196.355517
35.190638,121,51210.767148
34.644307,49,51217.972305
40.312254,123,51232.584305
31.928565,93,51244.190944
-89.582614,500,51296.525216
40.355243,262,51325.047655
31.215269,66,51333.9616
41.884691,150,51351.258904
28.551286,34,51356.965984
39.514123,144,51373.685474
38.286919,172,51393.204851
31.546759,50,51400.518298
-18.681624,25,51405.324727
38.698297,99,51417.539447
31.016916,35,51423.349955
37.877322,104,51436.068042
35.307095,128,51451.182569
27.153955,191,51472.607822
29.921914,75,51482.420292
40.289949,177,51502.4435
-19.383511,27,51507.447299
31.224591,25,51512.252229
35.348762,113,51525.867616
36.151437,111,51539.284267
31.807256,78,51549.400266
32.953539,65,51558.207832
47.78463,224,51582.924646
18.383387,138,51599.036986
36.401408,78,51609.151841
31.715259,70,51618.460129
37.200621,103,51631.074209
34.570142,255,51658.905895
32.712652,66,51667.821123
-2.106928,168,51686.944272
35.594741,153,51704.566077
30.797306,93,51716.180437
-39.007043,224,51740.906883
36.216594,65,51749.719184
41.978693,132,51765.238354
31.648442,136,51781.154781
40.48586,236,51807.085922
-24.269497,35,51812.890785
25.227598,75,51822.704391
34.547016,118,51836.825281
42.032221,210,51860.153962
45.714309,183,51880.775856
29.108979,54,51888.484859
34.693457,122,51903.005437
39.938135,246,51929.933081
-19.289216,28,51935.038802
33.39695,242,51961.546078
38.855856,169,51980.771151
34.14747,48,51987.877575
33.444518,63,51996.483753
35.155055,90,52007.791895
-55.094377,500,52060.126708
25.110541,130,52075.437365
37.848423,193,52097.053065
31.630419,129,52112.261916
36.413343,218,52136.378723
36.163459,101,52148.788358
35.3048,145,52165.599621
34.621097,55,52173.405117
-16.240457,5,52176.208058
26.470559,91,52187.616716
43.055155,184,52208.330655
27.059427,40,52214.636269
39.438998,200,52236.952382
42.08038,192,52258.466084
21.771909,222,52282.982767
41.41606,131,52298.393161
18.207491,121,52312.782873
30.521294,37,52318.788012
33.927565,160,52337.102564
34.187889,133,52352.712106
19.0633,165,52371.524316
37.963547,122,52386.033617
28.928221,53,52393.63838
37.753431,69,52402.844987
-16.664167,16,52406.748324
-21.239099,26,52411.652657
24.784794,123,52426.262412
18.799075,78,52436.369955
36.318434,74,52446.076114
39.071873,124,52460.793908
36.791266,125,52475.912858
-29.786853,139,52492.122982
40.932331,198,52514.243264
34.022335,132,52529.768169
-16.607921,12,52533.273793
38.129312,106,52546.188344
21.199159,94,52557.8793
30.0892,171,52577.304728
30.063669,105,52590.414856
37.069599,87,52601.72256
-21.865317,128,52616.835274
33.148517,115,52630.645642
31.901872,24,52635.348464
40.086508,165,52654.162362
39.958117,209,52677.379977
23.929022,71,52686.786217
34.690865,66,52695.691364
39.506753,193,52717.307415
38.557404,117,52731.318567
30.554155,55,52739.123598
42.184933,167,52758.137468
20.224318,187,52779.153217
43.995681,228,52804.269061
-16.281256,7,52807.271976
-18.010356,18,52811.375967
31.372184,81,52821.783715
39.068328,138,52837.895019
-16.152256,10,52841.19753
38.571777,192,52862.692382
-29.055609,106,52875.601356
34.471484,142,52892.112667
27.349464,37,52898.120946
33.068665,81,52908.525262
42.907268,150,52925.838405
34.719779,110,52939.147385
40.070514,130,52954.457789
39.491739,145,52971.271468
33.932141,124,52985.982449
38.848112,239,53012.204256
-19.283259,19,53016.408037
28.404903,33,53022.011853
32.187812,60,53030.318094
42.640632,254,53058.036669
-20.773433,11,53061.439779
28.897141,85,53072.247088
39.877508,173,53091.858625
7.374307,284,53122.578167
29.113112,154,53140.289994
34.813829,66,53149.196244
47.37691,216,53173.111804
-28.493206,94,53184.820314
32.740491,148,53201.931872
24.445295,266,53230.832418
32.163501,51,53238.237589
33.572338,233,53263.855409
22.80689,214,53287.572048
35.446952,66,53296.478003
40.792263,191,53317.892585
35.94282,87,53328.900705
36.164402,187,53349.917086
32.019741,66,53358.821659
-25.448617,89,53370.030107
33.203303,39,53376.234568
24.92592,82,53386.723423
32.324279,104,53399.430622
21.509624,169,53418.963881
25.352435,165,53437.787718
38.382061,267,53466.831715
-113.9923,406,53509.766836
39.520937,262,53538.3083
36.039811,72,53547.822815
26.872207,59,53556.039734
27.798099,45,53562.843828
34.564683,142,53579.353854
36.13846,101,53591.762528
41.476877,191,53613.17412
25.222759,95,53624.982034
38.058834,131,53640.393307
40.094358,159,53658.605828
28.448558,66,53667.511673
35.10947,52,53675.017989
17.716262,114,53688.726307
39.761559,172,53708.240365
30.486085,37,53714.244505
30.666548,36,53720.1489
44.423973,231,53745.567164
38.326998,88,53756.676018
-16.519842,6,53759.877962
30.858823,38,53765.98282
32.177726,88,53777.090858
29.051804,80,53787.398897
33.633787,59,53795.604403
35.846799,196,53817.51847
29.829664,89,53828.725813
-16.301998,8,53832.127918
28.087409,52,53839.634666
36.95655,107,53852.644071
23.193008,227,53877.660011
37.101201,141,53894.070902
39.639069,205,53917.186795
-17.599422,10,53920.488174
26.99656,91,53931.895288
-16.704441,11,53935.297951
20.691208,113,53948.90631
35.864755,184,53969.6203
26.718655,112,53983.129919
33.596773,50,53990.434514
35.121413,118,54004.544227
29.571372,171,54023.95727
34.08549,77,54033.96377
38.840459,139,54050.474925
30.127363,56,54058.380386
32.280471,39,54064.584481
28.92748,48,54071.689855
41.200025,132,54087.200568
-17.656793,15,54091.002451
40.201436,135,54106.813607
38.885185,164,54125.525465
37.156102,235,54151.344574
29.829641,29,54156.547273
30.995673,35,54162.351722
32.847988,178,54182.463572
-16.702427,11,54185.867988
38.078668,175,54205.681115
31.639561,46,54212.585587
34.842508,62,54221.09144
34.455594,233,54246.711855
40.956126,256,54274.627188
41.60861,168,54294.041273
29.638279,96,54305.949245
30.968595,150,54323.259332
27.086623,73,54332.866706
35.456911,88,54343.97275
35.374283,113,54357.881329
36.584271,75,54367.687833
-14.637154,160,54386.000092
-19.393557,19,54390.20182
38.364891,135,54406.011815
34.359128,264,54434.729712
35.669441,214,54458.447409
34.235706,88,54469.559634
33.739402,107,54482.570856
31.854408,117,54496.582659
40.630808,213,54520.201982
28.141659,79,54530.414352
37.497081,190,54551.732923
-29.232422,84,54562.43965
43.853364,152,54579.959071
18.726645,131,54595.378029
30.460559,101,54607.787587
33.168649,116,54621.698914
30.0296,58,54629.806817
-15.531937,7,54632.80842
33.738422,78,54642.92007
30.413157,25,54647.724983
36.321254,90,54659.033544
33.671582,70,54668.344239
33.713211,53,54675.953858
-16.171313,10,54679.256194
39.937846,188,54700.373059
-17.408077,27,54705.978113
-16.426405,11,54709.381011
24.064253,92,54720.892124
26.129777,94,54732.602707
32.520562,40,54738.910796
34.111519,56,54746.819892
-86.962168,500,54799.169783
39.350969,125,54813.984467
25.983132,81,54824.394655
37.319311,85,54835.204482
41.998215,235,54861.028418
-11.718427,63,54869.635422
34.101301,53,54877.24203
32.534073,89,54888.455878
29.640335,67,54897.465685
42.035626,242,54923.990561
34.654016,105,54936.80285
-18.346125,16,54940.705414
17.85548,257,54968.729942
-16.837004,7,54971.732399
30.561567,26,54976.636452
39.906237,169,54995.854622
-18.00705,16,54999.757155
31.341195,74,55009.464478
34.333173,46,55016.371954
27.776913,211,55039.794337
35.483546,70,55049.107864
-22.807008,72,55058.617018
26.514219,88,55069.725989
33.988131,51,55077.132926
40.137188,135,55092.949244
32.565905,62,55101.455764
38.34721,119,55115.666808
34.592995,67,55124.675576
41.17984,152,55142.192162
25.936276,239,55168.416977
39.494267,108,55181.527931
-20.811483,55,55189.333659
40.859021,259,55217.557577
26.862923,49,55224.764817
31.62238,25,55229.567544
27.992447,114,55243.279389
26.265452,66,55252.186183
33.711446,57,55260.192539
35.362824,86,55271.102187
32.701427,133,55286.720307
27.952847,114,55300.431928
25.497852,83,55311.042788
28.955502,56,55318.949101
27.814308,37,55325.555952
11.894076,250,55352.878772
40.674926,174,55372.596015
36.771003,83,55383.206547
32.120353,65,55392.014612
29.024962,125,55406.825716
27.108045,43,55413.431223
35.790411,66,55422.343681
40.279016,127,55437.356738
39.783694,152,55454.874236
-17.493979,16,55458.777291
35.138091,107,55471.788433
-17.70913,11,55475.190655
23.167689,173,55495.109619
15.563113,179,55515.324007
34.977947,71,55524.736867
22.217993,119,55538.949234
-16.703752,91,55550.359976
35.272929,66,55559.266179
13.955709,183,55579.885477
32.153601,23,55584.491802
31.077883,62,55592.99755
37.90806,85,55603.80609
25.875759,137,55619.828803
14.321489,122,55634.3382
31.760664,53,55641.943094
28.642333,80,55652.253308
-17.929748,18,55656.35573
32.015569,98,55668.466749
42.324108,168,55687.58322
34.122349,86,55698.49275
33.376193,58,55706.601589
32.388957,129,55721.820401
-19.223887,45,55728.6286
38.979275,169,55747.844107
30.06941,120,55762.160453
34.930513,89,55773.369505
33.950332,169,55792.591986
31.417795,82,55803.102612
31.940717,91,55814.513455
-18.450947,19,55818.715666
-26.017404,337,55854.747522
33.339453,62,55863.260898
-17.960597,131,55878.973959
34.862368,113,55892.587393
34.132549,103,55905.198777
36.757497,243,55931.822028
32.829927,61,55940.53096
38.668329,99,55952.741506
38.346783,174,55972.460993
44.054726,154,55990.178092
30.627781,77,56000.185379
-18.605367,138,56016.29832
29.902469,67,56025.307052
-48.588175,440,56071.644504
35.160903,151,56089.058991
27.703006,53,56096.664428
-18.101025,127,56111.677722
41.001155,169,56130.896262
29.250454,147,56147.913641
37.643612,126,56162.829162
41.067797,105,56175.639635
33.572552,102,56188.154163
-18.158372,20,56192.458018
-16.734827,14,56196.16379
28.70502,101,56208.571834
30.635449,25,56213.375005
20.998718,62,56221.879962
33.9478,80,56232.48754
-19.170717,21,56236.890406
39.822689,217,56260.908099
33.973728,48,56268.012495
-18.895689,25,56272.816726
32.894009,85,56283.624501
40.96573,123,56298.233768
35.905702,102,56310.74202
-22.255752,114,56324.451279
31.14505,41,56330.856916
37.167552,122,56345.365572
33.427121,75,56355.173556
35.056784,191,56376.587075
-11.993325,98,56388.694393
-17.18112,10,56391.997127
33.817406,136,56407.90911
32.550976,86,56418.815944
31.425703,119,56433.026037
29.538773,67,56442.031483
-48.152081,340,56478.354563
35.569162,76,56488.259717
37.588235,114,56501.969342
38.097877,174,56521.682914
-35.834721,135,56537.493325
28.869653,105,56550.300645
32.478896,90,56561.609282
-94.050155,500,56613.944295
36.086407,94,56625.65189
28.32088,64,56634.357033
40.364119,150,56651.669125
32.077283,84,56662.376083
-13.661938,34,56668.080336
36.279237,88,56679.187793
-17.311348,25,56683.991207
32.813084,82,56694.498025
25.480115,119,56709.007481
30.843919,33,56714.611475
37.754487,93,56726.218527
35.015834,52,56733.724334
39.073982,136,56749.633919
37.915558,131,56765.044057
40.61282,190,56786.357992
32.394345,68,56795.464157
30.685454,84,56806.172033
32.381736,39,56812.376198
-18.294691,13,56815.980199
35.094873,128,56831.089227
33.583486,38,56837.1931
42.366005,165,56856.006658
34.700256,61,56864.412734
38.035414,135,56880.221977
31.255667,42,56887.027456
40.531523,162,56905.539958
31.528556,84,56916.246876
34.443224,62,56924.755308
15.924276,117,56938.762434
33.327202,60,56947.068742
42.659707,199,56969.282995
40.211077,152,56986.794991
31.908067,39,56992.997907
32.293418,168,57012.111014
34.060706,120,57026.420219
39.209098,239,57052.638077
37.288175,103,57065.247116
34.339933,72,57074.754715
-29.649364,375,57114.581521
27.992963,49,57121.784533
40.488829,168,57140.899034
35.277453,165,57159.723819
38.46784,127,57174.74467
31.613866,76,57184.658214
-10.084943,110,57197.976523
40.715722,136,57213.89761
29.695171,113,57227.51843
28.437016,78,57237.636889
-18.374413,21,57242.040144
-17.470561,96,57253.959552
25.50443,49,57261.171409
27.222612,36,57267.078025
30.445331,60,57275.387518
42.815372,132,57290.906493
44.563037,229,57316.135597
32.174257,107,57329.151033
32.741009,39,57335.359911
39.056157,250,57362.68962
34.888726,87,57373.704436
-30.892568,103,57386.322115
34.55032,113,57399.940624
36.670264,97,57411.957633
-19.074152,15,57415.761075
37.567131,161,57434.186096
33.273845,62,57442.70073
-20.017013,37,57448.70529
35.845071,113,57462.327274
-18.346774,31,57467.731022
27.525521,66,57476.64599
10.696576,198,57498.778387
-18.17011,249,57526.012235
31.420067,61,57534.420303
28.330438,41,57540.827524
28.970051,158,57558.954038
30.343083,59,57567.162738
34.291881,54,57574.871369
-17.872727,10,57578.175942
34.447391,199,57600.401731
31.637438,99,57612.61973
34.083787,134,57628.345558
34.672229,49,57635.553389
34.341253,120,57649.875333
-16.026403,11,57653.57809
27.060378,107,57666.596953
-19.456227,74,57676.313324
34.704987,55,57684.123894
17.499588,169,57703.351582
34.581082,260,57731.685381
-17.733768,18,57735.789456
30.187718,61,57744.199909
18.751436,166,57763.121556
-62.990294,418,57807.262767
-11.044314,175,57827.38388
25.917871,73,57836.994051
33.30106,64,57845.701159
-10.196538,170,57865.021858
30.07782,45,57871.830805
30.807065,26,57877.038576
32.225931,86,57887.950967
33.772676,101,57900.366369
37.973009,137,57916.390186
27.182915,153,57934.012709
37.776244,156,57951.931057
32.727892,89,57963.141813
30.171817,38,57969.251333
30.873786,36,57975.158273
25.807009,97,57987.174587
33.742771,77,57997.187949
-29.675882,72,58006.701169
31.411392,93,58018.317716
42.342399,158,58036.441633
32.486208,24,58041.147117
31.209651,69,58050.357697
34.979632,102,58062.878796
-16.480523,232,58088.409511
-10.25499,228,58113.53953
-16.837068,12,58117.04388
-19.524001,62,58125.552794
32.965663,38,58131.664279
23.437747,129,58146.877598
11.508769,204,58169.60979
32.612474,52,58177.116783
31.995776,88,58188.231316
33.545261,83,58198.848853
33.283282,96,58210.764167
36.432681,87,58221.778732
37.14604,105,58234.597875
30.090844,48,58241.706983
-22.181849,41,58248.412835
32.461405,71,58257.820002
35.88752,236,58283.747998
38.933682,129,58298.966705
35.195097,144,58315.688383
44.123521,172,58335.212277
40.966408,170,58354.538158
32.956014,64,58363.244387
43.200851,155,58381.065772
41.114241,161,58399.485049
32.846249,64,58408.197853
-17.181576,10,58411.499662
29.607483,61,58420.208974
32.057968,104,58432.923861
33.188746,146,58449.846445
36.133721,113,58463.464332
36.637447,87,58474.777431
33.008587,128,58489.902011
39.788965,131,58505.320035
39.17506,178,58525.435661
-16.770403,13,58529.040344
-7.148295,358,58567.164994
43.898324,230,58592.48199
25.889957,144,58609.197528
30.920685,56,58617.103964
47.12887,227,58642.121632
33.957514,142,58658.934052
36.869389,90,58670.240427
31.635252,118,58684.350617
35.145943,66,58693.257015
37.62985,175,58713.069345
-13.131168,199,58735.28412
35.314519,136,58751.194104
41.600658,123,58766.404749
32.638636,51,58773.809999
39.307312,139,58790.021613
32.082845,63,58798.627409
23.095988,233,58824.245201
28.656744,40,58830.549546
31.94432,48,58837.655768
-16.418116,13,58841.258961
22.604146,133,58856.869913
40.386024,150,58874.18144
39.894911,105,58886.993837
30.347379,69,58896.201708
35.028727,88,58907.309939
32.162354,215,58931.12649
-48.750531,209,58954.342956
32.916908,55,58962.449439
-16.358354,5,58965.252239
31.676112,34,58970.956211
29.858813,69,58980.163979
35.017838,127,58995.174839
31.890881,42,59001.680611
35.291309,53,59009.56737
32.892229,108,59022.676626
37.427102,102,59035.185737
24.881539,112,59048.695527
-16.212269,9,59051.8981
32.718002,83,59062.508155
34.469102,108,59075.621978
36.844201,109,59088.840774
9.840673,199,59111.063071
32.024745,137,59127.086507
37.694424,209,59150.313217
36.018721,69,59159.527874
26.902287,41,59165.932979
32.800866,133,59181.851344
39.356208,195,59203.668917
26.519769,83,59214.277434
36.54492,113,59227.887399
44.990468,197,59249.902415
35.218234,100,59262.211842
34.065497,88,59273.320652
27.514487,44,59280.026029
31.024206,53,59287.631699
34.896699,57,59295.637649
44.643232,258,59323.737202
-15.764322,8,59326.839767
34.635892,61,59335.246855
27.798255,72,59344.752905
32.581222,49,59351.958897
31.678777,44,59358.663341
27.416449,98,59370.772377
37.728054,96,59382.680497
33.53792,192,59404.195374
43.557778,149,59421.407193
-19.580587,17,59425.410513
33.878267,89,59436.619857
-19.315838,31,59442.023471
29.038663,94,59453.731112
33.644626,52,59461.236093
31.902783,44,59467.941704
36.158671,100,59480.249168
-4.607554,179,59500.463428
27.191136,103,59513.372071
30.054012,123,59527.980443
32.791255,62,59536.487041
25.136178,69,59545.694352
41.370842,171,59565.108459
28.17906,92,59576.616492
30.418605,42,59583.121607
33.721116,78,59593.208467
39.143776,195,59615.023269
40.099343,196,59636.938896
35.534721,119,59651.150915
41.549297,190,59672.464896
30.494338,84,59683.171558
32.889531,39,59689.37637
-18.149802,18,59693.480463
-16.98951,17,59697.78364
32.035082,67,59706.790605
38.926326,187,59727.806577
43.518135,189,59749.020077
26.728639,110,59762.330311
39.284464,138,59778.441487
32.862665,86,59789.351274
35.646791,70,59798.659165
33.317973,90,59809.966473
31.223079,93,59821.575265
41.760301,191,59842.992619
42.830148,132,59858.504218
-17.539501,112,59872.014515
-17.504834,36,59877.918085
34.432792,88,59889.027412
38.08648,134,59904.71871
-15.965349,8,59907.82228
34.416454,110,59921.131232
42.250788,196,59943.04684
-17.576115,16,59946.949847
28.686145,36,59952.855165
37.693442,105,59965.665557
35.076635,54,59973.373616
33.552541,37,59979.37812
40.118375,123,59994.287949
29.721719,90,60005.595828
32.598304,157,60023.608038
27.196972,45,60030.414132
27.142927,39,60036.619371
17.335545,120,60050.930136
29.714066,133,60066.541676
-76.93257,366,60105.467257
34.900596,69,60114.673913
30.099619,65,60123.479881
28.979343,89,60134.667666
28.041522,62,60143.174052
37.892085,133,60158.78561
-40.438087,146,60175.697661
31.425286,89,60186.907264
33.86256,68,60196.015605
32.778475,224,60220.730244
-25.002835,85,60231.538323
33.297385,38,60237.643519
39.375747,198,60259.76017
30.988239,68,60268.867181
26.414744,70,60278.474373
40.981598,134,60294.185247
-16.158346,28,60299.289915
34.253449,88,60310.397825
35.908868,77,60320.40626
35.101137,103,60333.014239
34.223067,109,60346.224709
35.342788,106,60359.133584
40.650235,104,60371.843624
-18.841331,34,60377.527683
41.918177,185,60398.335122
38.351104,95,60410.15587
34.010211,68,60419.270454
34.315905,46,60426.175364
31.751433,70,60435.482624
-18.420546,32,60440.98562
34.499793,112,60454.495055
34.381582,169,60473.707265
-11.787572,75,60483.51829
33.887635,50,60490.82442
30.110558,106,60503.733586
17.224825,153,60521.345502
-16.619989,108,60534.454214
40.363307,174,60554.168116
36.767497,163,60572.780832
29.430487,38,60578.885115
-16.704002,7,60581.88631
38.916851,140,60598.498625
31.735712,101,60610.906095
29.084087,247,60637.924439
-17.782246,16,60641.827815
25.952269,90,60653.137026
22.123822,112,60666.645567
-21.936685,37,60672.649492
25.990674,162,60691.462456
28.114986,40,60698.067749
33.938044,46,60704.971841
29.907391,45,60711.775775
32.072541,110,60725.084304
-18.144086,21,60729.488409
42.284471,201,60751.902488
28.762382,65,60760.70878
-16.026577,10,60764.01087
34.80355,80,60774.317809
36.398334,82,60784.824881
36.964997,153,60802.436684
32.054841,75,60812.242495
32.460299,86,60823.150039
-18.202884,26,60828.053314
-18.37467,20,60832.356052
39.728362,130,60847.666822
25.337747,114,60861.37731
-17.25618,16,60865.279003
34.58738,95,60877.086073
16.465341,124,60891.796351
38.628173,158,60909.907703
35.218377,85,60920.7165
39.480884,183,60941.330892
30.9743,35,60947.134563
34.363998,102,60959.641655
-16.488772,110,60972.95279
29.612156,33,60978.556149
-15.957018,9,60981.758423
-32.292067,144,60998.470338
-17.003632,151,61015.880718
-11.027684,101,61028.288214
33.447171,65,61037.093882
25.847848,152,61054.604512
33.910207,72,61064.10989
34.611728,141,61080.52123
28.786482,65,61089.326767
40.197336,103,61101.936383
31.790495,91,61113.345229
-18.062308,27,61118.647855
41.027068,200,61140.962236
25.794685,93,61152.570228
31.838721,77,61162.581666
-16.769718,7,61165.583803
22.698342,132,61181.09961
39.671282,138,61197.215124
31.791322,119,61211.426397
46.039483,185,61232.238847
35.603612,111,61245.947984
36.174782,168,61265.059987
32.450768,39,61271.564085
19.847014,53,61279.169006
-31.074839,74,61288.875793
-10.492851,181,61309.28865
45.142332,161,61327.700878
43.80208,142,61344.209511
30.849178,114,61357.918453
30.652282,53,61365.524002
34.333226,57,61373.527419
35.775889,80,61383.834347
28.407559,68,61392.941493
28.062577,36,61398.845339
37.804395,117,61412.853162
-17.198022,16,61416.756336
33.215959,142,61433.266684
30.673241,41,61439.670671
42.474207,130,61454.980463
30.885029,36,61460.884577
34.119078,78,61471.290484
27.167276,46,61478.196509
31.098532,91,61489.603082
29.94629,93,61501.210519
37.989192,105,61514.018663
-18.658029,23,61518.622039
33.354503,52,61526.127017
18.283937,191,61547.84161
33.638288,222,61572.657105
43.298212,223,61597.273978
40.733157,109,61610.482192
32.854813,72,61619.98834
32.958912,50,61627.29311
31.776839,116,61641.202344
-7.307547,204,61663.916596
32.040781,83,61674.530911
24.245767,73,61684.143309
30.49696,90,61695.457729
27.194839,50,61702.766607
30.245839,91,61714.175317
27.787451,36,61720.081915
-16.576375,13,61723.683154
40.396241,155,61741.50459
33.040089,114,61755.217255
28.584644,175,61775.034128
38.11809,130,61790.345051
-18.099829,32,61796.150489
29.067834,49,61803.353835
31.299739,173,61822.967662
37.559165,91,61834.37636
31.788623,67,61843.383432
31.640954,42,61849.885883
42.145552,202,61872.402723
38.866833,173,61892.016342
32.999283,109,61905.22383
21.421688,78,61915.331179
43.423676,179,61935.542648
26.681004,166,61954.454431
29.651401,39,61960.659009
32.543594,62,61969.164967
32.292848,99,61981.37103
-16.963331,13,61984.973218
23.294406,102,61997.482864
32.136195,40,62003.78784
39.328237,191,62025.202374
43.412468,203,62047.817358
38.384994,95,62059.626045
33.262475,196,62081.541778
29.855277,109,62094.750207
-19.106016,49,62101.955058
30.707445,90,62113.261702
38.259662,174,62132.976577
35.312962,85,62143.785362
39.13665,146,62160.697528
37.856413,96,62172.604237
25.562242,227,62197.623253
39.127778,128,62212.73254
29.759695,40,62219.038206
28.140221,61,62227.443383
33.339355,67,62236.748023
25.251848,137,62252.759998
-14.195569,153,62270.371299
20.01884,138,62286.484331
37.82051,141,62302.89562
-35.788972,500,62355.229948
42.088626,212,62378.745883
32.312737,89,62389.952483
33.451243,49,62397.157806
39.191612,166,62416.074157
38.987928,110,62429.380399
-15.856615,197,62451.395162
28.169031,128,62466.504162
40.892006,185,62487.319403
38.595048,96,62499.229165
30.879721,82,62509.73686
39.98543,196,62531.651236
30.656872,28,62536.757358
34.430311,62,62545.242981
-16.347585,10,62548.546584
-17.908698,32,62554.051695
36.059414,113,62567.665486
-15.797183,7,62570.667867
29.196742,123,62585.288649
-16.250336,5,62588.091555
30.691506,41,62594.498184
30.048896,81,62604.909938
29.417004,60,62613.522662
39.194836,111,62626.940155
22.196426,239,62653.169299
-60.348356,247,62680.20032
38.276636,126,62695.115142
30.765802,34,62700.821141
41.314572,136,62716.740933
30.522124,206,62739.661469
26.294201,41,62746.069089
-16.847041,34,62751.774896
-48.814867,185,62772.592657
-16.360326,9,62775.795787
29.415849,41,62782.186493
40.470785,133,62797.807349
30.725088,220,62822.13692
29.854133,37,62828.144265
36.522301,99,62840.360026
34.58482,61,62848.769529
27.366924,68,62857.881495
30.821503,42,62864.389124
-16.200234,11,62867.792616
40.355518,211,62891.217376
41.79089,215,62915.035295
41.329647,237,62941.053555
31.788363,137,62957.063488
-16.296248,5,62960.166949
-14.165323,162,62978.678203
39.819619,138,62994.789654
38.964097,134,63010.50079
27.385459,160,63028.813359
32.183936,43,63035.41905
-20.00585,30,63040.723335
42.234925,190,63062.0373
38.183028,129,63077.249423
29.493572,40,63083.553794
33.643812,85,63094.36119
21.880229,79,63104.549485
41.403885,193,63126.164532
45.093317,190,63147.479562
34.605374,80,63157.789379
33.09923,63,63166.397681
41.030548,133,63182.312017
35.729787,74,63192.025626
29.355831,29,63197.232126
20.622561,166,63216.145804
28.879335,134,63231.85732
44.079603,197,63253.871739
40.939107,207,63276.888878
-33.720202,189,63298.104005
33.523539,68,63307.211746
34.557578,58,63315.317973
41.766927,133,63330.929383
41.742049,136,63346.820659
32.222388,68,63355.927147
32.067411,52,63363.432868
39.0413,152,63380.945044
33.586121,73,63390.55224
36.901717,100,63402.860681
30.613366,76,63412.768567
38.641759,112,63426.277352
32.437456,121,63440.685952
32.202468,105,63453.495243
37.446922,77,63463.503022
30.185969,90,63474.811526
43.513714,133,63490.423275
32.685677,110,63503.732647
28.233294,58,63511.841985
28.666641,154,63529.551748
34.649506,82,63540.659631
13.783529,204,63563.379191
38.290425,144,63580.090762
44.259345,193,63601.706648
38.71724,122,63616.216706
32.288851,57,63624.222497
39.814003,264,63652.941546
27.947855,46,63659.827001
36.786163,153,63677.440413
27.992362,44,63684.126506
37.394508,93,63695.753932
30.264227,37,63702.040685
26.167125,215,63725.865747
35.02857,61,63734.281394
31.186769,77,63744.299851
32.405591,51,63752.011249
32.123385,74,63761.731113
32.802425,37,63767.741734
29.532364,107,63780.761571
-21.008382,14,63784.465498
32.983458,38,63790.572533
31.219479,53,63798.188494
25.420218,164,63816.9118
30.994314,32,63822.416552
39.516845,222,63846.948668
26.502334,190,63868.267338
31.013109,83,63878.875412
29.776318,40,63885.180592
32.740932,87,63896.191167
-21.342396,46,63903.094337
-16.911224,15,63906.896503
38.612481,130,63922.206268
30.09661,145,63939.018422
31.308432,53,63946.624015
40.100369,265,63975.441418
31.126941,24,63980.144458
32.653809,84,63990.85307
-17.955756,26,63995.754765
42.195706,163,64014.367568
21.605888,90,64025.67458
28.96499,66,64034.581083
37.229411,143,64051.192659
32.20417,90,64062.500338
39.307562,139,64078.709861
38.522927,99,64090.917774
30.593977,136,64106.827514
29.477823,84,64117.535699
36.985159,83,64128.141525
35.090998,55,64135.946568
39.114167,95,64147.758429
37.1397,72,64157.264113
36.431648,136,64173.175396
35.415437,108,64186.282921
-31.236124,62,64194.788473
31.678381,83,64205.395841
-17.035006,22,64209.898724
28.39792,63,64218.503656
-19.581209,39,64224.708376
37.492098,169,64243.921163
30.985587,92,64255.428872
31.799074,164,64274.141245
34.512243,81,64284.548425
36.793372,108,64297.657014
6.715058,370,64336.982754
31.514543,52,64344.487784
43.549724,151,64361.898304
31.19279,66,64370.80427
29.721613,25,64375.606865
30.198893,62,64384.114068
39.861367,104,64396.823083
46.273343,195,64418.636824
45.725104,165,64437.449138
42.050719,167,64456.462914
33.789075,63,64465.068249
39.575941,110,64478.377277
31.134137,45,64485.482439
-16.639062,6,64488.384308
33.098223,62,64496.889749
27.342196,92,64508.397894
-15.422334,144,64525.108409
-9.91786,274,64554.828022
-17.346545,22,64559.330442
33.385002,58,64567.435141
23.658671,128,64582.546392
29.412084,118,64596.655048
31.291525,96,64608.561682
37.789686,136,64624.471734
-19.737513,111,64637.879879
33.295771,54,64645.585149
31.609568,68,64654.691034
19.183285,203,64677.305413
23.531643,125,64692.116282
35.59,81,64702.522691
33.158859,145,64719.334428
33.542796,91,64730.742795
34.816722,66,64739.646462
31.347045,87,64750.65255
34.830241,82,64761.16014
38.765872,95,64772.967613
41.185355,144,64789.679341
33.889463,60,64797.984292
39.790261,152,64815.495318
33.788021,195,64837.307487
39.518133,216,64861.224262
31.555939,79,64871.431283
